year;policía;doctor;abogado;periodista;pintor;músico;fotógrafo;doctora;profesora;taxista;cartero;albañil;bombero;fotógrafa;dependienta
1845;0,0032654028213333474;0,005007908995529371;0,002108603296489621;0,0001320899774067844;0,0006239205179424191;0,00019280388089880162;8,107969406978555e-07;5,3554186101629445e-06;8,131364660966614e-06;2,2323565218584918e-07;1,2126230927326071e-05;8,241528470469868e-05;1,9679675920615736e-06;0,0;2,5064126012758994e-07
1846;0,0032755095941995804;0,0052216386393411085;0,0023341481599865282;0,00013789014344313597;0,0007014475288867418;0,00019009858728428038;8,107969406978555e-07;7,040213593053782e-06;1,162983903465634e-05;2,2323565218584918e-07;1,3290201637618437e-05;8,267177845157545e-05;3,940792898354013e-06;0,0;2,5064126012758994e-07
1847;0,003513499723339919;0,0052324026910355315;0,002274243200060612;0,0001335376826513571;0,0007044313211476297;0,00017226496506087381;8,107969406978555e-07;7,743795801421324e-06;1,0348652525392157e-05;2,2323565218584918e-07;9,575114935854248e-06;8,644545386817169e-05;4,9637194037594715e-06;0,0;0,0
1848;0,0035833761233204442;0,005839677292637394;0,0022599174112006687;0,00012837135565340368;0,0007266270456187028;0,00016597350622760132;9,887473316285065e-07;9,879200441836084e-06;1,1726970353517377e-05;0,0;1,250970114798276e-05;8,017252111715476e-05;5,630235718915141e-06;0,0;0,0
1849;0,003828327239066961;0,006152593830068196;0,0023017291173995807;0,00011969815269757028;0,0007263732576185637;0,00020293618620468933;9,922507133402242e-07;1,5658050805151496e-05;1,2288772539242082e-05;0,0;1,240301173512291e-05;7,630679671625071e-05;5,099963968595895e-06;0,0;0,0
1850;0,003977464153389779;0,006106493466566982;0,0023841721745806615;0,00010954604395660032;0,0007691030662369616;0,00024045685742229192;5,733363625129836e-07;1,648240594168523e-05;1,2699987702749888e-05;0,0;1,4683943102714432e-05;9,658915100122352e-05;5,720636307517322e-06;0,0;0,0
1851;0,004168474047868845;0,005635970280439194;0,002471577162006205;0,00012967167403335874;0,0008375440237224602;0,0002460982727825467;1,0226497870746698e-06;1,455898639741398e-05;1,5395868453132217e-05;0,0;1,5171382118848798e-05;9,91597858046589e-05;5,948470160888064e-06;0,0;0,0
1852;0,004246113608782512;0,005497706245348256;0,0023072264281966326;0,00012380558424800775;0,0008011333907883714;0,00027908345958037117;1,4400992271695095e-06;1,6020059386992864e-05;1,745997368272713e-05;0,0;1,807617167060016e-05;0,00010306859589296176;9,705515223247727e-06;0,0;0,0
1853;0,00413509980197497;0,0052601185806062335;0,0021157307596045677;0,00011492645545071615;0,000750764209962134;0,00029885458323925765;1,4400992271695095e-06;1,4118024793674522e-05;1,541434753806113e-05;0,0;1,7975562879460733e-05;0,00010776192149413482;1,942296426550781e-05;0,0;0,0
1854;0,0037909037668474154;0,005426128284722965;0,0021618607986186233;0,00012128365857019423;0,0007947398769049738;0,0003089590888651271;1,4400992271695095e-06;1,4023771299775944e-05;1,3536056694566207e-05;0,0;1,8961157114257992e-05;0,00010192540490347061;1,8319553061831228e-05;0,0;0,0
1855;0,003936200846510474;0,005114199978249546;0,00217570172286027;0,00014527821333233857;0,0007180015407876843;0,0003332650196950583;3,8053503966953684e-06;1,6635676455426358e-05;1,5834079089164072e-05;0,0;2,015786252838682e-05;0,00011027816364211112;2,0481643048242404e-05;0,0;0,0
1856;0,003956782139929211;0,004460905828247113;0,002126641941556175;0,0001568686059272295;0,0007262835684481875;0,00035988927525717633;4,6810183919530705e-06;1,0678530542358139e-05;1,843544791110422e-05;0,0;2,1656304990561432e-05;0,00011531427292408938;2,136158353697023e-05;0,0;0,0
1857;0,0040611226203119645;0,004131962227152793;0,0021255059826736605;0,0001728170721954874;0,0007222767830431362;0,0003201201739752183;6,077471985983201e-06;1,0932580529754432e-05;2,2570486685984698e-05;0,0;3,0647868040237623e-05;0,00011130091804391538;2,316919958746309e-05;0,0;0,0
1858;0,004421664094219783;0,003917948405225096;0,002036781214493593;0,00016665314400857563;0,0006763462092099612;0,00031127209142921074;7,891013049337353e-06;1,205466124381311e-05;2,1713933711404415e-05;0,0;4,365285012194623e-05;0,00011089904319305788;2,3639180314814568e-05;0,0;0,0
1859;0,0043638872219682;0,004212530568890672;0,001998819113526094;0,00015991492026452242;0,0006901092027484472;0,00030860871739995285;1,0361588920204667e-05;1,2037600909715301e-05;2,1811086828701525e-05;0,0;4,4830389559332874e-05;0,00010659727455017025;2,1326147907935982e-05;0,0;0,0
1860;0,004493701843395164;0,004635851343794327;0,0019419147585202673;0,00018126390679234255;0,0007025603931002219;0,0003075372124580359;3,1162720201142034e-05;1,5228536070261661e-05;2,3465427442407156e-05;0,0;4,78218280721064e-05;0,00011611440088797411;1,031228765871869e-05;0,0;0,0
1861;0,004485194066156899;0,004988331472434636;0,0019343624184589964;0,00019021135325861645;0,0007797647997774351;0,0003263823292140192;3,844437190179763e-05;1,6880380851854886e-05;2,562774190956978e-05;0,0;5,344652476781318e-05;0,00012422639526578547;1,428513972509141e-05;0,0;0,0
1862;0,004820226708294025;0,005198137452160674;0,001970370457066955;0,00019618398222779172;0,0007696060297998234;0,0003266112977533859;4,702174964320095e-05;1,4655264303696314e-05;2,700184264118174e-05;0,0;5,930146999487209e-05;0,00012535175691092654;1,2494394395292018e-05;0,0;0,0
1863;0,004744059333461337;0,005787034284107254;0,0019859708897586514;0,00020710831125013229;0,0010484321722157932;0,0002879789901401507;5,260588592039182e-05;1,7346651251922856e-05;2,9141523936816937e-05;0,0;5,848619041769001e-05;0,0001271942941067599;1,272113142444401e-05;0,0;1,3833468973497735e-07
1864;0,004882054366005052;0,006432260800335956;0,001984227856155485;0,00020412117497211772;0,0012015197561205631;0,0002985113350665155;5,6412853715365993e-05;1,889201288106181e-05;2,755857946924932e-05;0,0;5,1817403345921775e-05;0,00012423378003794433;1,2034668778986607e-05;0,0;1,3833468973497735e-07
1865;0,004433259060273745;0,00675305345794186;0,002008095361816231;0,0001981529245702924;0,0012020666547739114;0,0003428873339674153;5,532520828767571e-05;1,9180752173854542e-05;2,6591241919504682e-05;0,0;6,338993898680201e-05;0,0001226854919877951;1,266654479081808e-05;0,0;1,3833468973497735e-07
1866;0,004548772475183276;0,006852851116231509;0,002026927411082267;0,00022828953823201506;0,0012051727935613599;0,0003304808095500838;5,570151354764416e-05;2,1754377144134196e-05;2,7715131726121657e-05;0,0;6,481608717682061e-05;0,0001166626694677169;1,4110209077346424e-05;0,0;1,3833468973497735e-07
1867;0,004485338441944415;0,006433031428189549;0,0020885437801812907;0,0002326022646619614;0,0014198043442905015;0,00030303357172150366;3,741228604375075e-05;1,941487032094561e-05;2,8562890211755333e-05;0,0;6,75197940479068e-05;0,00010827479286490416;1,4607220119192528e-05;0,0;1,3833468973497735e-07
1868;0,00477297773094116;0,0063097173551796;0,00213524087614912;0,00023514539374705886;0,0013694280434200273;0,0002916177956129624;3,406413518242906e-05;2,516275198364123e-05;3,0198475745432264e-05;0,0;7,18065998788526e-05;0,00010017066480421427;1,1715779939842313e-05;0,0;1,3833468973497735e-07
1869;0,004610688379865938;0,006231723559072375;0,0021648075614523676;0,0002365518915732017;0,0014338315525362435;0,0002808376945852485;2,725832745552127e-05;3,003731023909495e-05;3,252701523998829e-05;0,0;7,185262274690883e-05;9,761406058065143e-05;1,2714801605235543e-05;0,0;1,3833468973497735e-07
1870;0,004762497961304949;0,006009478914035883;0,0021838178976655138;0,0002332128864119503;0,0011264843708756547;0,0002820841115992932;2,7722253394456076e-05;3,0065943284236187e-05;3,5571608033738554e-05;0,0;7,274824075206457e-05;9,56285394490156e-05;1,4104121045680324e-05;0,0;0,0
1871;0,005098721417847888;0,005687103891562272;0,002307473187102005;0,000247883901595612;0,0010105269796310626;0,00031103877518035006;2,912635689459161e-05;2,895678607371467e-05;4,093989015733054e-05;0,0;7,63284187347121e-05;9,160382725375322e-05;1,715312752789292e-05;0,0;0,0
1872;0,004889540027111902;0,005899637731740118;0,002240923095087055;0,0002464943690938526;0,0010710178425402514;0,0002810786229799435;3,551291436159383e-05;3,188878626555639e-05;4,505848331908575e-05;0,0;7,578025978156282e-05;9,329367490603804e-05;1,695431208759146e-05;0,0;0,0
1873;0,004938181778665499;0,005475724901771173;0,002216169767572345;0,0002510653855227117;0,0011186373870129631;0,00030227213626078864;3,702564096589153e-05;3,0259677227409808e-05;4,554306859258109e-05;0,0;8,425798918259326e-05;9,391298070633119e-05;1,555946553821741e-05;0,0;0,0
1874;0,005054774893713849;0,005784270615549758;0,0021276253391988575;0,00023534450000235144;0,0008896559328214998;0,0003201324131753479;3,8568012428186194e-05;3,4403190747005806e-05;4,747499490674402e-05;0,0;9,176785827743775e-05;9,587037084202166e-05;1,5648704021486992e-05;0,0;3,003166731169975e-07
1875;0,004972425969234402;0,005843922242222886;0,0020733371327098992;0,00023982270899328535;0,0008986106097706528;0,00032370424248386243;3,988692347840177e-05;2,8493521142536338e-05;5,588230749253853e-05;0,0;0,00010448604054350393;9,519725787348372e-05;1,7698651687071886e-05;0,0;4,5038558279689565e-07
1876;0,004909796812821047;0,005952005137390058;0,0020029531827146585;0,0002477454894947836;0,0008641116892249556;0,0003193625583922507;4,404074291284944e-05;2,6947796324553307e-05;5,613278476955332e-05;1,5397438245047722e-07;0,00010493949105239153;0,0001006783780407464;2,0057764820486617e-05;0,0;4,5038558279689565e-07
1877;0,004827301537651303;0,006055206072882616;0,00206085650071535;0,000263086021082667;0,0008926513926001331;0,0003986455307572864;4,2236704140512824e-05;2,6084113561150192e-05;5,4969165879421264e-05;1,5397438245047722e-07;0,00010520267039737519;0,00010273524091124791;1,9181197684149864e-05;0,0;5,976064722444465e-07
1878;0,004331507131740052;0,006389828299039177;0,0019420722050459255;0,00028909608512809167;0,0009101580352372757;0,00042708913952083094;4,948196590248699e-05;3,10774169065553e-05;5,783261250209242e-05;1,5397438245047722e-07;0,00010688408248630106;0,00010220948638561822;1,9358212556751043e-05;0,0;5,976064722444465e-07
1879;0,004463462028070353;0,006820949160360865;0,002051663432212081;0,0002993257144875575;0,0008843655970330083;0,00042519114750965467;5,8302631243480256e-05;3,315959255749996e-05;8,417406271681622e-05;1,5397438245047722e-07;0,00012893709262178682;0,00010115881049646954;2,101694239594768e-05;0,0;5,976064722444465e-07
1880;0,004371797227317334;0,007640281910425983;0,0020919663906430025;0,000311522561397786;0,0008557049503516673;0,0004116270539660556;6,329044432667226e-05;3,552154156847921e-05;9,472142526841967e-05;1,5397438245047722e-07;0,0001405669394216602;0,00010559624895124995;2,2031308536237964e-05;0,0;5,976064722444465e-07
1881;0,004334877407278067;0,0079273061211487;0,0021009338005179806;0,0003300654043414397;0,000958599619999794;0,0004280684249481835;6,817489090086124e-05;3,480819279794949e-05;0,00010080975861066172;1,5397438245047722e-07;0,00014858298373253222;0,0001073004049041109;2,7698751482928075e-05;0,0;2,972897991274489e-07
1882;0,0042674154039039945;0,008019774499449081;0,0020997501841130933;0,0003641785627093798;0,000914739322459874;0,0004226761672855771;7,040671253629885e-05;3,47811225408025e-05;0,00011698463708853524;4,363982952781953e-07;0,00014645095437312454;0,00011517970668657135;2,5950566850951873e-05;0,0;2,8843284586140984e-07
1883;0,004313841834248576;0,008190130340933268;0,0021305087232446696;0,00037180941165258573;0,000934554905792798;0,0004228580045102197;7,626968080590554e-05;3,275184496942529e-05;0,00018474797635852674;2,8242391282771807e-07;0,00018028783098803354;0,00011224527562652447;2,4470629154750766e-05;0,0;6,97905936216817e-07
1884;0,004409141911310144;0,008685753501984956;0,0020829043673334774;0,0003733155836016522;0,0009830404256458028;0,0003365745312424094;8,066028596788653e-05;3,204488550068163e-05;0,00020980636626128605;2,8242391282771807e-07;0,00021360288704792244;0,00011795020132662363;3,14498627013953e-05;0,0;5,506850467692662e-07
1885;0,00471277952393783;0,008701925357204996;0,0020711481088905464;0,00034830068865890747;0,0009493815858669613;0,00027456481867765045;7,472773648130117e-05;2,8024759757272477e-05;0,0002451944762274901;2,8242391282771807e-07;0,00023443004043396546;0,00011558255924423326;2,9129037264803106e-05;0,0;5,506850467692662e-07
1886;0,004613980438859601;0,008348951087100431;0,0020315457212356186;0,0003628530781237974;0,0009774455780383765;0,00028181704172831293;6,580160304890472e-05;2,4477271612762964e-05;0,0002894004239806236;2,8242391282771807e-07;0,0002106281142135101;0,00012254219460114006;2,7154796709640194e-05;0,0;6,651839079552246e-07
1887;0,004759366233234427;0,008065360660631475;0,0020082550171147367;0,00036004216131654436;0,0009882919390033099;0,0002744676131832031;6,281533160290564e-05;2,276547610741935e-05;0,0003565034530441023;2,8242391282771807e-07;0,000200029431393237;0,00012407599894816355;2,710192035237924e-05;0,0;6,651839079552246e-07
1888;0,004832794469881004;0,008260235751679699;0,002010569525217371;0,0003910111802594786;0,0008612056262791157;0,00025663669021014357;7,452818765939031e-05;2,024262611501269e-05;0,0004322590094878771;2,8242391282771807e-07;0,00020490842546548393;0,00012277554982834511;2,2560786102790837e-05;0,0;6,651839079552246e-07
1889;0,004853798340523748;0,009212669621254983;0,0021071211189597045;0,00038470612772861;0,0008586776337844121;0,0002638472389142927;7,992510567029447e-05;1,950018934897863e-05;0,00047341907572574977;0,0;0,00018912476775767573;0,00012422841564330156;2,4390383300344964e-05;0,0;5,239719515413656e-07
