year;teatro;iglesia;hospital;hospital;ayuntamiento;museo;colegio;estación;juzgado;metro;fábrica;farmacia;correos
1905;0,00352613005816238;0,006070448112690688;0,0021660455916259836;0,0021660455916259836;0,000745634653347744;0,0006477292182743051;0,0023720904729478726;0,004917410115012899;0,00279405051384986;0,0029507126912773985;0,004009170827755172;0,00045184527997272586;0,0017975722715034082
1906;0,003604802337317129;0,006083925680806195;0,002158670810916062;0,002158670810916062;0,000594706684101506;0,0006751449875862038;0,0025121388846725623;0,004889967073852729;0,002699848040979954;0,0030583980073320815;0,004005447304474988;0,00047308866604518177;0,0017487480493270724
1907;0,003832859692920465;0,005885829887120053;0,0022539963798148426;0,0022539963798148426;0,0005630717428825197;0,0007178029396267707;0,00254017403286915;0,004863072224127661;0,002619456141214219;0,0029575445036503618;0,0037373244725001442;0,0005073970442026621;0,001692272871878231
1908;0,0037610486937670173;0,005775854567348558;0,002260097296259898;0,002260097296259898;0,0006220375520829943;0,0007379186692040614;0,0025987031871669126;0,004649788336662043;0,002539171016126472;0,0029271399138711524;0,0036890028111104456;0,00046799244890800243;0,0016949328840252876
1909;0,0037899261899708237;0,0058038689270948195;0,0022256952174107675;0,0022256952174107675;0,0006317041814846951;0,0007549517249572091;0,00262118911840454;0,004598891090219175;0,002564851612467984;0,0029292396772819173;0,0035258252734950346;0,00044119546730923636;0,0016247915352453545
1910;0,00398245743521589;0,005644317882667694;0,0022723972506355494;0,0022723972506355494;0,0006172556887967014;0,000785960212722005;0,0026865035449320984;0,004791472643514031;0,0025172000407889883;0,002871926517400425;0,003517588889475779;0,0004655663587982417;0,001656771447804723
1911;0,004247046100707459;0,005786975920532963;0,0022462603478093763;0,0022462603478093763;0,0006611139074915887;0,000780513625743749;0,002667500796503321;0,004859498273747574;0,0023253340779254878;0,0028688343653422116;0,003561658948975881;0,0004817893665988647;0,0014204366899710813
1912;0,004364847128662015;0,00587990772536224;0,002234966554429515;0,002234966554429515;0,0006179898264235817;0,000787738846546355;0,002763996339386462;0,004766513874138971;0,0022267324571397956;0,0027924038866850814;0,0035662800655700266;0,00047006081526238376;0,0013659990535026217
1913;0,00423745644054309;0,005830948066432029;0,0021522539879827362;0,0021522539879827362;0,0005893137703034361;0,0007649346246450608;0,0028124161482472637;0,004874043068931704;0,0022278712224631037;0,002761277599867234;0,003675924485183454;0,0004442512947987;0,001354527570843597
1914;0,004273653550106766;0,005877491068011815;0,0020441056611681624;0,0020441056611681624;0,0005927672386211011;0,0007738971752197748;0,0029740268083904603;0,004731371830400478;0,0022026675911287646;0,002677388848886559;0,003653697578036892;0,0004338420954549552;0,0013482708579561273
1915;0,004291844899333748;0,0058288669346698695;0,0019237610623739393;0,0019237610623739393;0,0005028941554233565;0,0007572394289517044;0,003002960667280214;0,00478020244502529;0,0021820286357459345;0,0026274953207965674;0,0035498583851481923;0,00045201453044033514;0,0013400673846522945
1916;0,004332769770241741;0,005929544516090702;0,0019161306876672563;0,0019161306876672563;0,0004466982773010386;0,0007423341750316988;0,0030527431850454635;0,004631273727032489;0,0020574360470553593;0,002557128521272846;0,0035803601349471137;0,0004568365868960557;0,001326525619203624
1917;0,004230630344993967;0,005795058677904308;0,0018686007803937954;0,0018686007803937954;0,00042312429156611737;0,0007324352022156486;0,0029429984351736493;0,004432863092266156;0,002062281938768657;0,002478506498196761;0,0035418992670851624;0,0004565355311569874;0,0013429372432126132
1918;0,004227063462686991;0,005756579620148321;0,002328497378454943;0,002328497378454943;0,0003526082374654444;0,0007430389879508377;0,002879804300651553;0,004270076689343634;0,0020623112764691803;0,0023502399666800295;0,0035736746732644474;0,0006499982029189206;0,0013079215802593222
1919;0,004224055114069155;0,005621933243154282;0,0023596868621617822;0,0023596868621617822;0,00029909929578155115;0,0007124045493713181;0,0027449358770224664;0,00431892487020897;0,002034312248205034;0,002451148429827299;0,0035513058329732826;0,0006567561513293185;0,0012353210617480467
1920;0,004341110876079516;0,005595502859380629;0,0025092207839147057;0,0025092207839147057;0,000316924333024612;0,000719411361517684;0,0026448054216286565;0,0042984115550228;0,0021880260776794913;0,002321512952871022;0,0035605204694937652;0,0006758624489780882;0,001296377493937533
1921;0,004357566857444388;0,00596146471382651;0,0025781158910831437;0,0025781158910831437;0,00029719957573044146;0,0006908816950661796;0,0025368547929766855;0,004388164857768321;0,0022432636147381607;0,0022890209428234293;0,0037599630949054176;0,000662997815327669;0,0012997718580923642
1922;0,004501539349023785;0,006373295556321474;0,0026193376470473595;0,0026193376470473595;0,0002976887507039854;0,0007023928187014203;0,00255056638707174;0,00428655647348413;0,002177740368227075;0,0022655940223817845;0,003801796836861675;0,000681943116173248;0,0012764790101625425
1923;0,004494847598834895;0,006397214279526711;0,002727278271257611;0,002727278271257611;0,0003343676585895342;0,0007205121619335841;0,0025716980287273017;0,004370796731174258;0,0021898003719148357;0,0021988830277613097;0,0037869627703912556;0,0006950605828543692;0,0012150288837022214
1924;0,004526982853089326;0,006308491252379358;0,002731450565209213;0,002731450565209213;0,00034157575165798856;0,000716331643551322;0,00257793167942769;0,004451952710431735;0,0021033443512611222;0,0021424054856262436;0,0037296097746418256;0,000711379834683612;0,001098097319689779
1925;0,00466781343025754;0,006191556479149898;0,002352277780508822;0,002352277780508822;0,00037310026722739816;0,0006787281953230766;0,0025815839243088184;0,00463339284968762;0,002012940941702774;0,0021515202596284716;0,003649679222559955;0,000507542797225012;0,001111083487817918
1926;0,004738391258537636;0,006317924167628266;0,002360055857155073;0,002360055857155073;0,000378827254670406;0,000672535608308473;0,002606954253029211;0,004703061806919452;0,0019441628345313283;0,0019707831078059307;0,0036552442907122895;0,000487054590589001;0,001154179179658448
1927;0,0048710213637345335;0,006633517945634335;0,0022730281801029506;0,0022730281801029506;0,0003590427955454548;0,0006562750253838853;0,00256837229244411;0,004776726096419485;0,0016558519096828866;0,001914554559334647;0,003473065485845187;0,0004540699949627326;0,0010815484529302921
1928;0,004749433043928418;0,006291182320897601;0,002219801795685531;0,002219801795685531;0,000336452892822438;0,0006384512484406254;0,002460276742307802;0,004713089635645572;0,0015367651160756524;0,0019194696765875313;0,0033399107841043064;0,0004431850844152255;0,0010318256629813863
1929;0,0047204875694920444;0,00634890841735926;0,002294391846849716;0,002294391846849716;0,0003555451127925023;0,0006232844888082971;0,002382985180052596;0,004672169286225524;0,001549822861436821;0,00182558243458126;0,003265895585562768;0,00041564058262468146;0,0010229622603219468
1930;0,004723199059039221;0,006247250192765412;0,0023007651699507342;0,0023007651699507342;0,0003216345541139682;0,0005879751630085853;0,0022190955080856967;0,004575360643294906;0,0014796332054954422;0,0017855802590409958;0,003267816386401786;0,0004000881777496293;0,00103128316238456
1931;0,004633266196054008;0,006495945386372373;0,002325253080925904;0,002325253080925904;0,00033459183928893514;0,0005848838229992127;0,0021237245164229535;0,004542291779736323;0,001428111993716032;0,0018030260045114638;0,0033067955623014966;0,0003689064474851226;0,001015811072388065
1932;0,004608827553706111;0,006538486819148861;0,00233297079310952;0,00233297079310952;0,000304542647557225;0,0005999386758048786;0,0020961900060813476;0,004508185468564209;0,001373527252975951;0,0018076264885686605;0,0033185029938717237;0,00039479811805774394;0,001003006725243592
1933;0,004722873096138106;0,0065040472691180184;0,002387101397159443;0,002387101397159443;0,00031408353931640576;0,000626092248369657;0,0021401502505926017;0,0043199960470831555;0,001369696331364269;0,0017694042461308917;0,003303967969259247;0,0004177528288502279;0,0009651808925679819
1934;0,004891322792640754;0,006142682416663905;0,002397231894844611;0,002397231894844611;0,00031804677941441435;0,0006370007473118936;0,0021405984495816354;0,004084104200176496;0,0013929190182742396;0,0018217710021417588;0,0033514049261741874;0,00046867788309360294;0,0009192048310069367
1935;0,004993725763467539;0,005994815364829265;0,0024250442688103896;0,0024250442688103896;0,00034439303167995865;0,0006435353238235361;0,0021271989161115406;0,0041493717227630055;0,0013885716206069837;0,0018507472174990524;0,003307937160051162;0,0004860872162940463;0,0009450684566607898
1936;0,005054470238974318;0,0056559663789812475;0,0024297949754067565;0,0024297949754067565;0,00034819167272611855;0,000649397744772224;0,00218666217343915;0,0041539435187587515;0,0014125004002250665;0,001899198572833224;0,0032853695302037522;0,0004897387985433202;0,0009055450521243205
1937;0,0053116020093771765;0,005662700173810923;0,00240562460801032;0,00240562460801032;0,0003595865434493005;0,0006615846554528357;0,0022934174142262365;0,00406206475288075;0,0013870145656775484;0,0019091753918993554;0,003204609856766183;0,00048561448043723686;0,000856466035007283
1938;0,0055371193801485264;0,005432202773850544;0,0024248518976881833;0,0024248518976881833;0,00038080664970558634;0,0006527592177008046;0,002381751931222555;0,004012419542829905;0,0014034076100090584;0,0018756660210783593;0,0031054420885214184;0,0004826021950066206;0,0008437163484943863
1939;0,005513854713561679;0,005598867574008182;0,002465689535061496;0,002465689535061496;0,0004949762732004663;0,000651690879749367;0,002420570438386806;0,0038290903570928746;0,0013939740191355149;0,0018322375711120132;0,00299764313760014;0,0004559734699276825;0,000817913684971115
1940;0,005439097575227996;0,005677210252283008;0,002464705799606496;0,002464705799606496;0,0005254885471523656;0,0006334951649478171;0,002405128491643284;0,0038168118148210594;0,001360261869974368;0,0018360850455272676;0,0029346815218949424;0,0004358212988466091;0,0007865812871646735
1941;0,005188039930154835;0,006001635587641171;0,0025467961157638846;0,0025467961157638846;0,000731298187669641;0,0006354469535706032;0,0024117376077421276;0,0037075226438381447;0,001309350123587397;0,0017783344186942224;0,002852535076921673;0,0003917491117785435;0,0007669558791738901
1942;0,005346008349858623;0,006594268987620515;0,0025604993944788085;0,0025604993944788085;0,0007362356849885795;0,0006403925778743412;0,0024800080219782622;0,0035467257475829683;0,001293655129432279;0,0017171219172139119;0,002851480374894371;0,00036713475830245964;0,0007063848183211771
1943;0,00560069721749252;0,006799987178445528;0,0024841644127653645;0,0024841644127653645;0,00074323422722955;0,0006336240988145749;0,0024146879046124275;0,003474536398633583;0,0011689648220323892;0,001677944575411467;0,0029091945179970935;0,000354436464736604;0,0006932030763502033
1944;0,005718160796927155;0,00697394170856569;0,002511101566986846;0,002511101566986846;0,0007423479441318445;0,0006345072376591686;0,0023589430773946723;0,003409996679692995;0,0011815324277059907;0,0016279276678687893;0,003009477820471927;0,0003466091032221032;0,0006633368684560992
1945;0,005888786836294457;0,007061304911206077;0,002476882556428401;0,002476882556428401;0,0007273443608417958;0,0006697051178759596;0,0022345203823143883;0,0033166450521093793;0,0011360008621912649;0,0016071480786195025;0,0030208671107954744;0,00034337429042352596;0,0006484668964341316
1946;0,005959071755309456;0,007208692737289571;0,002490518818376586;0,002490518818376586;0,0006468426525836028;0,0007144810427104988;0,002188028234481213;0,0032665141718877877;0,0010925525072837314;0,001587744528868435;0,0030404888873038416;0,00032228068188747523;0,000604827807494855
1947;0,006028901563175688;0,007137784528562665;0,002468151147435752;0,002468151147435752;0,0006278777326380285;0,0007129941552973053;0,0020760482324736324;0,00321345170440119;0,0010858979424353623;0,0015480770993495491;0,0029971071593796034;0,00031489933332652854;0,0005977008835803385
1948;0,005903932573606393;0,007053681526615816;0,002360536382184364;0,002360536382184364;0,0004392158611413574;0,0007101838751363435;0,0020187699971886885;0,00321484052879636;0,0010884062508661632;0,001512423347906276;0,0030658054518945778;0,0003105259500963647;0,0005891684915176094
1949;0,0057476336223771796;0,006639894594887405;0,0022991247273499277;0,0022991247273499277;0,0004309570320921401;0,0007069358356862462;0,0019352299724622363;0,003142294579967191;0,0010774045871845114;0,0014590316693231995;0,0030744066732170594;0,0003108435618872006;0,0006057056842629598
1950;0,0054907846268698835;0,006582071000593714;0,002280925114713942;0,002280925114713942;0,0004118477883301759;0,0007152172007148952;0,0020040094958468607;0,003025408737552685;0,0010789326032473972;0,0014525187257926778;0,002978436558415914;0,00031632385863693865;0,0007227901278383797
1951;0,005225542762283502;0,006506703721242957;0,0022037162904910345;0,0022037162904910345;0,0004124984668253871;0,0007224691476689518;0,0020563972222069943;0,002984512580691704;0,0010527044001459476;0,0014332471697084007;0,0028569962783616836;0,0003066881293177305;0,0007635584422262451
1952;0,005022925688535906;0,0064852238470588675;0,0021636111861360924;0,0021636111861360924;0,0004437267015029127;0,000716727468638315;0,0020420637416204306;0,002916884243729458;0,0010604725113288233;0,001410083989737489;0,0030420868954804193;0,0003126101481549475;0,0007553632453241985
1953;0,00526441576117317;0,006454314851518055;0,0021202742573223077;0,0021202742573223077;0,00041093784537744274;0,0006658126494585304;0,0020946195166158888;0,0029143317858272766;0,0010640618191765888;0,0014147473328713594;0,0030724416189644088;0,00031319604139363425;0,0007528635446111106
1954;0,005374815217302447;0,0065082108319204825;0,002056031553365756;0,002056031553365756;0,00043058132632722845;0,0006620144046922048;0,0021582473761684795;0,0028836460582429674;0,001039803282765206;0,0014171673813377441;0,003149442324813988;0,00031278731122646216;0,0007383239725251249
1955;0,005640757964491578;0,006460230360971764;0,002111445116627562;0,002111445116627562;0,00041948774521318095;0,0006769058342927435;0,0022059797109769924;0,0028574183618599947;0,0010325145272612904;0,0014074215999114262;0,0031374859515511033;0,00031183915650347317;0,0007301672602417446
1956;0,00584164382806713;0,006580632283917762;0,002099352916827359;0,002099352916827359;0,0004945832740434396;0,0006858229426143225;0,0022266160678035313;0,0028481785973001805;0,0010056700375571381;0,0014270859797501803;0,003179032968806236;0,000298022704165695;0,0007125611903445263
1957;0,006046185028805796;0,006541685953769567;0,0021684438511978704;0,0021684438511978704;0,0005220632861632371;0,0006791591593875117;0,0021016143104394098;0,0029399264738978153;0,0010097385711560491;0,00139753249511289;0,003208456577600113;0,0002785013033904501;0,0005861480661094122
1958;0,0063499603649168936;0,006445086130822477;0,002151424814655911;0,002151424814655911;0,0005442984794561718;0,0006764402769476874;0,002082222792003969;0,0029098511731717736;0,0010023478872816277;0,0013558617605927534;0,003242763731187941;0,00027955159436844824;0,0005866523939143267
1959;0,006610597899582769;0,006495962848670647;0,0021433959253564744;0,0021433959253564744;0,0005156434586492001;0,0006591813611781358;0,0021136482506075743;0,0028716414817608893;0,0009818805275634596;0,0013264802094324426;0,0030666063009578337;0,00025552945187103305;0,0005864527793164598
1960;0,006612466365498091;0,0062683719858926314;0,0020512469615953577;0,0020512469615953577;0,0005353851065592607;0,0006795456816429837;0,002085856976918876;0,0027467396129005855;0,0009758686506497075;0,0012623607939791068;0,0031714323735546456;0,0002631014142804945;0,0005947650671649691
1961;0,006607524742971041;0,006175940143293701;0,0020850500732194632;0,0020850500732194632;0,0005142731554639925;0,0006919826124171127;0,002033101061117902;0,0026784512686260442;0,0010212389757465903;0,0012306690093412595;0,0030956003683968447;0,00025634845184997957;0,0006009153496831589
1962;0,006683028602440442;0,006039971361003284;0,0020188880496009786;0,0020188880496009786;0,0005225214213818877;0,0006797439060132352;0,002001477384640436;0,002613607596556124;0,0010438549907121342;0,0012165980608967533;0,0030456156049954836;0,00024703135750314686;0,0005945121431847968
1963;0,006790523912059143;0,005834615876665339;0,0020551649608283435;0,0020551649608283435;0,0004552006105638741;0,0006720158970503169;0,0020031004428996573;0,0025621579490169616;0,0010349674734503164;0,0011882104315321027;0,0029510750859377106;0,0002568950419247683;0,0005847370760290817
1964;0,0070239453634712845;0,0058522225507268944;0,0020100659509937812;0,0020100659509937812;0,00043562520204432076;0,0007063598721807855;0,0020362771725298706;0,0024471220448114245;0,0010111863048223313;0,0011595012438192498;0,002914617678990388;0,00025283997859202955;0,0005597912409679598
1965;0,007169354856679482;0,005950006171977813;0,0020239409942795256;0,0020239409942795256;0,0004935212375910071;0,0007133838218058892;0,0020442255585554187;0,0024343088235972182;0,0009776221694275072;0,001174229588026979;0,0029026556928459157;0,00024600073759626994;0,0005052107943421495
1966;0,007288275498597483;0,006083627262601762;0,002038921177570176;0,002038921177570176;0,0005061036940138105;0,0007124225508700224;0,0020993220199930613;0,002436849613981654;0,0009754265842535201;0,0011677554669274417;0,00291717192989641;0,0002435877312174333;0,0004982127003521393
1967;0,007162362453527749;0,006015133528437998;0,002064393499624982;0,002064393499624982;0,0004957228968903239;0,0006965580658808383;0,0020542730843382223;0,0024128167881696883;0,0009764686183189042;0,0011411511617812461;0,002748788678478117;0,00023112538981097586;0,00048187659038896006
1968;0,007110611373458855;0,0060187333604387406;0,0020406458133948036;0,0020406458133948036;0,0005028079515666052;0,0006859917448309716;0,0021037880547477733;0,002374142968619708;0,0009251175470126327;0,0011135524800920393;0,00273329127854335;0,0002239134736165787;0,00046487111181444816
1969;0,0070952962102767605;0,006097560877346301;0,002043577686501002;0,002043577686501002;0,0005124272677546417;0,0006900424328445556;0,00218315495398461;0,002355802618175013;0,0008975701608246059;0,0010876389361718403;0,0027435968669513905;0,00022625398027490258;0,0004740069990865388
1970;0,006952301295573957;0,006107257805914352;0,0020048612246422897;0,0020048612246422897;0,0005042844252654634;0,0006848227842835643;0,002133459072086095;0,002379946428326158;0,0009035437090330692;0,001077417657922654;0,002759785534830631;0,00021651618940917876;0,0004702712366062249
1971;0,006682799149919967;0,005928212392193798;0,001969175173144322;0,001969175173144322;0,0005250049525784561;0,0006476346763000558;0,002097426996832447;0,0023756456617515403;0,0009086921766408654;0,0010687150409337068;0,002828860773921146;0,00021643958721792193;0,00047675353666168775
1972;0,006374430397824784;0,0058611588818686345;0,0019157790770155509;0,0019157790770155509;0,00046071972324820563;0,0006434071695236655;0,0020307256428558113;0,002353114385706639;0,0009289550949428563;0,0010517972961159622;0,002835244595189579;0,00021924099006095536;0,00048405243303152796
1973;0,006143076357797586;0,00555714889612448;0,0018899990339247908;0,0018899990339247908;0,0004617993324375545;0,0006468801984738093;0,0019884139484409907;0,0023115764893840867;0,0009210277182449187;0,0010332079130291408;0,0028208675887851442;0,000226878091780236;0,00047965713747544214
1974;0,0062199542298913;0,0055935311788094366;0,0018616335052813937;0,0018616335052813937;0,0004663269399835761;0,0006537318313348806;0,001972140775511174;0,0023425251388938966;0,0009103955952533787;0,0010389430956690507;0,002870722216487463;0,00022392665479336368;0,00047991533002849404
1975;0,0062937646621971256;0,005690099299369779;0,0018937437354387449;0,0018937437354387449;0,0004928024217016562;0,0006620318994724325;0,001952209121165132;0,002342358701363472;0,0009276636124663387;0,0010484588528925087;0,002948208436594411;0,00023105970480433565;0,000480821563542122
1976;0,00628527465908389;0,005769465496996418;0,0018827614829725853;0,0018827614829725853;0,0005158086423762143;0,0006638800446775609;0,0018653008217890082;0,0023410660495366237;0,0009230644926511949;0,0010452556385384274;0,002936545362380067;0,00022626295503869187;0,00046126143128536314
1977;0,006534670475437971;0,005869536055667725;0,0018943503164337017;0,0018943503164337017;0,0005478966808628424;0,0006872688183128568;0,0018922710296465084;0,002290155134687666;0,0009356759749477664;0,0010229482541035395;0,0029293144637319657;0,00022044219381963818;0,0004531168607562515
1978;0,006532432910587107;0,005951083221589215;0,0018806836513769148;0,0018806836513769148;0,0005466465738988648;0,0007042467911690307;0,0019481959628007773;0,0022733802065236625;0,0009252614420672347;0,0010027948259708605;0,002860588626520309;0,0002168635920237908;0,00044182617265115757
1979;0,006512316602831041;0,006046461307310632;0,0019415594839041921;0,0019415594839041921;0,0005692956814787717;0,0007311301357861209;0,0020144305900820264;0,0022573866122651714;0,0009168335444493486;0,0009925898146840545;0,002825975648842619;0,00021421606918790658;0,000435148584594052
1980;0,006578026503640493;0,006226903600950859;0,0019617103524589246;0,0019617103524589246;0,0005670482486103927;0,0007361384827423276;0,002022840089921374;0,0022153382815304212;0,0009528006817812898;0,0009906838516014563;0,002789667139170758;0,00021513720217366687;0,0004438773040809403
1981;0,006514862668284747;0,00632244731865025;0,0019530013949926278;0,0019530013949926278;0,0005823462418317961;0,0007435398986542298;0,0021239232280225095;0,0021479003927587265;0,0009785487106585475;0,0009723394733945107;0,0027361337613131453;0,00021337491326838584;0,00044267977890350655
1982;0,0065339103977229175;0,006197285516204179;0,001931171911045177;0,001931171911045177;0,0006260050408205384;0,0007424953309964621;0,0021330209814810325;0,0021217934253010234;0,000993416805223595;0,0009410047303910168;0,0026909688001199228;0,00021471273125176334;0,0004509767547590725
1983;0,006413573022915184;0,006092951194399835;0,001988417612405361;0,001988417612405361;0,0006528204461834061;0,0007681929608744603;0,0022135481880728287;0,002105108744996999;0,0010073289039220462;0,0009298087596627219;0,0026638745891562265;0,000217529855360356;0,00044821801046574753
1984;0,006264669199091648;0,005983564863397207;0,0019759559498717344;0,0019759559498717344;0,0006998491114375481;0,0007909511428546726;0,0021857067362621558;0,0020803771933840054;0,0009875497198663652;0,0009285945712430735;0,002619360644270533;0,00023076242022008434;0,0004446318208855311
1985;0,006453448025110577;0,006015851457570014;0,0020226288532804964;0,0020226288532804964;0,0007524869163587157;0,0008065142667744243;0,002190105650307877;0,0020630841130956207;0,0009855644358529908;0,0009167080991444112;0,0026204505567355746;0,00023529037857120523;0,0004670804498476043
1986;0,006614176215537424;0,005994786312969934;0,0020233269294424516;0,0020233269294424516;0,0007640755614245012;0,0008010802568086156;0,0021882264523550737;0,002049800501221658;0,0009749063792696688;0,0009038001085822803;0,0026131967388209887;0,00024100276862424962;0,00046172767724783625
1987;0,006665395215220218;0,0059366984455014715;0,0020384260746400935;0,0020384260746400935;0,0007791526253900624;0,0008192883472345005;0,0022334063032758422;0,0020363834534821634;0,0009464949991005206;0,000893838114279788;0,0026121990231331438;0,0002378908155671005;0,0004453941528481664
1988;0,006597287886376892;0,00586041844923914;0,0020521676560747437;0,0020521676560747437;0,0008055456873989897;0,0008222534883576113;0,0021362266644635902;0,002044571894137854;0,0009401969821608094;0,0008910674815914327;0,0025762972654774785;0,00024023607433524115;0,0004317443719108789
1989;0,006597414903808385;0,005977180678330894;0,002076273865116361;0,002076273865116361;0,0007925976660771994;0,0008413254493331937;0,0021538990040426143;0,0020651788093216184;0,0009094741471926682;0,0009044975740835071;0,0025314750538590097;0,00024148015264862418;0,00040878750106847813
1990;0,006656577274303086;0,005936845367874152;0,002051139823119489;0,002051139823119489;0,0007961325211778916;0,000879323150521876;0,0021105674802259144;0,002079661758866028;0,0009020439782554085;0,0009237113252830958;0,0024841484056586133;0,00024928562782276586;0,00040133367552438613
1991;0,006611946758182188;0,005894305078462432;0,0020900743038509972;0,0020900743038509972;0,0007915198368989098;0,0009014118924304576;0,002159862067076444;0,002088107664479009;0,0008983816379830906;0,0009443217355250713;0,0024250407347738345;0,00024561145437473897;0,0003864970202422617
1992;0,006606406116458987;0,005933661096995431;0,002108443654183897;0,002108443654183897;0,0007996568131472617;0,0009251567072559347;0,0022373633847954416;0,002077061565484785;0,0008967526290299638;0,000963392215323568;0,0023717745664596024;0,000247197944450558;0,00035298603506817017
1993;0,006561713027102607;0,005860353069562864;0,002130961261822709;0,002130961261822709;0,0008720661753613967;0,0009433057130081579;0,0022514418950387543;0,002082131660634851;0,0009015118718837453;0,0009862056166249594;0,0023377249557857533;0,00024861596687385045;0,0003501419931646004
1994;0,006580532395413943;0,0058256200905556655;0,0021550845433791566;0,0021550845433791566;0,0009415613801268461;0,0010042777570821013;0,0022765477946709973;0,0021464983417120364;0,0008909075404517353;0,0010090865544043481;0,0022925256156928037;0,00026289673899425125;0,0003370030169337822
1995;0,006857710832264274;0,005874789297065165;0,002189035772711837;0,002189035772711837;0,0009653077540860977;0,001048417211027949;0,002333733729236493;0,0021710833867213558;0,000877729975659999;0,0010251605999656022;0,0022420049520275953;0,00026992944900225017;0,00033556863010224855
1996;0,006986292074933382;0,005844121343605886;0,0022045188805870047;0,0022045188805870047;0,0009966192140252264;0,0010966165713658224;0,002371641754247581;0,0021842089544017135;0,0008838735733921307;0,0010338042946906561;0,00221354506980528;0,00027706631564277425;0,0003333158636970828
1997;0,00714040215825662;0,005854336736125073;0,0022523185959601377;0,0022523185959601377;0,0010245230831580038;0,0010900380402745213;0,002418036430234289;0,002195284521024275;0,0008703988636885437;0,0010363201909058262;0,0022086285493319985;0,00028246921764158675;0,00033722178613970755
1998;0,00719412138486015;0,005891276668990031;0,0022448266203615014;0,0022448266203615014;0,0010346483447522456;0,001131473735378157;0,002501697053958196;0,0022070591772457454;0,0008689068116447224;0,001029417541888376;0,0022060613576156485;0,00028871088813632796;0,00034397410867573593
1999;0,007227333013101347;0,005922222564030173;0,002276161519278373;0,002276161519278373;0,0010241335985483602;0,0011530832905139374;0,002502770647489732;0,002221808452824397;0,0008537853968196682;0,0010339884673677652;0,002192172541981563;0,00030034073331210365;0,00035248899621365126
2000;0,007351670917289863;0,005937684753527199;0,0023186796430049333;0,0023186796430049333;0,0009902760471699626;0,0011865902836559275;0,0025547181004575187;0,0022533845757217413;0,0008431776093077911;0,0010358231260657444;0,002145524454785378;0,00030298800603694484;0,0003514598574838601
2001;0,0073114969252076525;0,005983426464289161;0,0023686516474949065;0,0023686516474949065;0,0009542538984013455;0,0011905138957705016;0,002602253854482634;0,002246282461523411;0,0008417310190062771;0,0010372976508473844;0,0021197035104186007;0,0002957155239918003;0,0003645175378811213
2002;0,007277685758059047;0,0059261553230628905;0,002437454246059393;0,002437454246059393;0,0009435667379875667;0,0011936311368897026;0,002650877338185507;0,002245588854878276;0,0008361933526300294;0,001048495271658924;0,002116515627546635;0,0003049000335002867;0,0003770557506348788
2003;0,007221601741288655;0,005841970154766126;0,0025044830700997928;0,0025044830700997928;0,0009114746717386879;0,001203070249695364;0,0026658674479611883;0,002242146781229946;0,0008333602636412252;0,0010797249420388003;0,002096754438493268;0,0003089040287055208;0,00039193302784821886
2004;0,0071742643610507775;0,005816512670467741;0,002524527241933226;0,002524527241933226;0,000881648429640336;0,0012261538099015265;0,002676246289671066;0,0022292784966079387;0,0008273717347557458;0,0010997245356390653;0,00208176310739613;0,0003062529133655646;0,0003963769781226542
2005;0,007143464712758682;0,005838440899554241;0,0026142713717750405;0,0026142713717750405;0,0008423454931159671;0,0011939359605353925;0,002697244625388911;0,0022366210812054177;0,0008294276865074477;0,001125632518648802;0,0020652232706197537;0,00030620275473276185;0,0004132110851579844
2006;0,007080053546815179;0,005721997331420425;0,0026466876988706645;0,0026466876988706645;0,0008380043027500506;0,001199557209474733;0,002700349917480101;0,002251150787439353;0,0008385754275271514;0,0011391995334027647;0,002050759121630108;0,00030401311429765576;0,00041708910885063233
2007;0,006967885565245524;0,005693595521734096;0,002665739411895629;0,002665739411895629;0,0008175926359399455;0,0012009808233415242;0,0027121652965433896;0,0022328642080537975;0,0008498778697685339;0,0011526198613864835;0,0020616522306227125;0,00030780821361986455;0,00042505670535319956
2008;0,0069886855271761306;0,005603588397207204;0,002675148607522715;0,002675148607522715;0,0008115126888696977;0,0011790924645538325;0,0026723736937128706;0,0022194622488314053;0,0008535290817235364;0,0011595427849897533;0,002059156850009458;0,00031834173910283425;0,00043241152525297366
